playerID,yearID,SorR,stint,teamID,lgID,W,L,G,GS,GSPct,IPouts,IP,H,ER,HR,BB,WHIP,SO,SOPer9IP,ERA,R
linzyfr01,1969,reliever,1,SFN,NL,14,9,58,0,0,349,116.3333333,129,47,5,38,1.44,62,4.80,3.64,57
lockebo02,1969,reliever,2,SE1,AL,3,3,51,0,0,235,78.33333333,69,19,3,26,1.21,46,5.29,2.18,29
lolicmi01,1969,starter,1,DET,AL,19,11,37,36,97.2972973,842,280.6666667,214,98,22,122,1.2,271,8.69,3.14,111
lylesp01,1969,reliever,1,BOS,AL,8,3,71,0,0,308,102.6666667,91,29,8,48,1.35,93,8.15,2.54,33
malonji01,1969,starter,1,CIN,NL,12,5,30,27,90,536,178.6666667,135,55,11,86,1.24,102,5.14,2.77,64
maricju01,1969,starter,1,SFN,NL,21,11,37,36,97.2972973,899,299.6666667,244,70,15,54,0.99,205,6.16,2.1,90
mccoobi01,1969,reliever,1,SDN,NL,3,5,54,0,0,176,58.66666667,59,28,2,42,1.72,35,5.37,4.3,32
mcdanli01,1969,reliever,1,NYA,AL,5,6,51,0,0,251,83.66666667,84,33,4,23,1.28,60,6.45,3.55,37
mcdowsa01,1969,starter,1,CLE,AL,18,14,39,38,97.43589744,855,285,222,93,13,102,1.14,279,8.81,2.94,111
mcginda01,1969,reliever,1,MON,NL,7,10,74,1,1.351351351,397,132.3333333,123,58,8,65,1.42,112,7.62,3.94,67
mcgloji01,1969,starter,1,CAL,AL,8,16,37,35,94.59459459,603,201,188,71,19,58,1.22,96,4.30,3.18,86
mcgratu01,1969,reliever,1,NYN,NL,9,3,42,4,9.523809524,301,100.3333333,89,25,6,47,1.36,92,8.25,2.24,31
mclaide01,1969,starter,1,DET,AL,24,9,42,41,97.61904762,975,325,288,101,25,67,1.09,181,5.01,2.8,105
mcnalda01,1969,starter,1,BAL,AL,20,7,41,40,97.56097561,806,268.6666667,232,96,21,84,1.18,166,5.56,3.22,103
mikkepe01,1969,reliever,1,LAN,NL,7,5,48,0,0,244,81.33333333,57,25,9,30,1.07,51,5.64,2.77,34
murphto02,1969,starter,1,CAL,AL,10,16,36,35,97.22222222,647,215.6666667,213,101,12,69,1.31,100,4.17,4.21,110
neibaga01,1969,reliever,1,ATL,NL,1,2,29,0,0,173,57.66666667,42,25,9,31,1.27,42,6.55,3.9,28
nelsoro02,1969,starter,1,KCA,AL,7,13,29,29,100,580,193.3333333,170,71,12,65,1.22,82,3.82,3.31,78
nolanga01,1969,starter,1,CIN,NL,8,8,16,15,93.75,326,108.6666667,102,43,11,40,1.31,83,6.87,3.56,45
odombl01,1969,starter,1,OAK,AL,15,6,32,32,100,694,231.3333333,179,75,15,112,1.26,150,5.84,2.92,87
odonojo01,1969,reliever,1,SE1,AL,2,2,55,0,0,210,70,58,23,5,37,1.36,48,6.17,2.96,28
osinsda01,1969,reliever,1,CHA,AL,5,5,51,0,0,182,60.66666667,56,24,3,23,1.3,27,4.01,3.56,28
osteecl01,1969,starter,1,LAN,NL,20,15,41,41,100,963,321,293,95,17,74,1.14,183,5.13,2.66,103
pappami01,1969,starter,1,ATL,NL,6,10,26,24,92.30769231,432,144,149,58,14,44,1.34,72,4.50,3.63,66
perraro01,1969,reliever,1,MIN,AL,9,10,75,0,0,359,119.6666667,85,28,4,52,1.14,62,4.66,2.11,32
perryga01,1969,starter,1,SFN,NL,19,14,40,39,97.5,976,325.3333333,290,90,23,91,1.17,233,6.45,2.49,115
peterfr01,1969,starter,1,NYA,AL,17,16,37,37,100,816,272,228,77,15,43,1,150,4.96,2.55,95
phoebto01,1969,starter,1,BAL,AL,14,7,35,33,94.28571429,606,202,180,79,23,87,1.32,117,5.21,3.52,89
pizarju01,1969,reliever,2,CLE,AL,3,3,48,4,8.333333333,248,82.66666667,67,29,6,49,1.4,44,4.79,3.16,34
raffoal01,1969,reliever,1,PHI,NL,1,3,45,0,0,217,72.33333333,81,33,6,25,1.47,38,4.73,4.11,35
ramospe01,1969,reliever,2,CIN,NL,4,3,38,0,0,199,66.33333333,73,38,8,24,1.46,40,5.43,5.16,41
reberfr01,1969,reliever,1,SDN,NL,1,2,67,0,0,263,87.66666667,83,35,6,41,1.41,65,6.67,3.59,38
reedro01,1969,starter,1,ATL,NL,18,10,36,33,91.66666667,724,241.3333333,227,93,24,56,1.17,160,5.97,3.47,103
reganph01,1969,reliever,1,CHN,NL,12,6,71,0,0,336,112,120,46,6,35,1.38,56,4.50,3.7,49
richepe01,1969,reliever,1,BAL,AL,7,4,44,0,0,172,57.33333333,42,14,7,14,0.98,54,8.48,2.2,17
rolanji01,1969,reliever,1,OAK,AL,5,1,39,3,7.692307692,259,86.33333333,59,21,2,46,1.22,48,5.00,2.19,24
santoal01,1969,starter,1,SDN,NL,8,14,32,30,93.75,554,184.6666667,194,81,11,73,1.45,111,5.41,3.95,95
seaveto01,1969,starter,1,NYN,NL,25,7,36,35,97.22222222,820,273.3333333,202,67,24,82,1.04,208,6.85,2.21,75
shawdo01,1969,reliever,1,MON,NL,2,5,35,1,2.857142857,197,65.66666667,61,38,9,37,1.49,45,6.17,5.21,43
singebi01,1969,starter,1,LAN,NL,20,12,41,40,97.56097561,947,315.6666667,244,82,22,74,1.01,247,7.04,2.34,96
stottme01,1969,starter,1,NYA,AL,20,14,39,39,100,909,303,267,95,19,97,1.2,113,3.36,2.82,105
suttodo01,1969,starter,1,LAN,NL,17,18,41,41,100,880,293.3333333,269,113,25,91,1.23,217,6.66,3.47,123
tatumke01,1969,reliever,1,CAL,AL,7,2,45,0,0,259,86.33333333,51,13,1,39,1.04,65,6.78,1.36,13
tayloro01,1969,reliever,1,NYN,NL,9,4,59,0,0,228,76,61,23,7,24,1.12,42,4.97,2.72,23
tiantlu01,1969,starter,1,CLE,AL,9,20,38,37,97.36842105,749,249.6666667,229,103,37,129,1.43,156,5.62,3.71,123
timmeto01,1969,reliever,1,DET,AL,4,3,31,1,3.225806452,167,55.66666667,50,17,1,26,1.37,42,6.79,2.75,22
upshace01,1969,reliever,1,ATL,NL,6,4,62,0,0,316,105.3333333,102,34,7,29,1.24,57,4.87,2.91,36
vealebo01,1969,starter,1,PIT,NL,13,14,34,34,100,677,225.6666667,232,81,8,91,1.43,213,8.49,3.23,93
watted01,1969,reliever,1,BAL,AL,5,2,56,0,0,213,71,49,13,3,26,1.06,46,5.83,1.65,18
wickeda01,1969,reliever,1,KCA,AL,2,3,34,0,0,150,50,58,22,6,14,1.44,27,4.86,3.96,27
wilheho01,1969,reliever,1,CAL,AL,5,7,44,0,0,197,65.66666667,45,18,4,18,0.96,53,7.26,2.47,21
wilsobi03,1969,reliever,1,PHI,NL,2,5,37,0,0,187,62.33333333,53,23,6,36,1.43,48,6.93,3.32,26
wilsodo01,1969,starter,1,HOU,NL,16,12,34,34,100,675,225,210,100,16,97,1.36,235,9.40,4,119
wilsoea01,1969,starter,1,DET,AL,12,10,35,35,100,644,214.6666667,209,79,23,69,1.3,150,6.29,3.31,93
wiseri01,1969,starter,1,PHI,NL,15,13,33,31,93.93939394,660,220,215,79,17,61,1.25,144,5.89,3.23,100
womacdo01,1969,reliever,1,HOU,NL,2,1,30,0,0,154,51.33333333,49,20,1,20,1.34,32,5.61,3.51,21
woodwi01,1969,reliever,1,CHA,AL,10,11,76,0,0,359,119.6666667,113,40,13,40,1.28,73,5.49,3.01,48
worthal01,1969,reliever,1,MIN,AL,4,1,46,0,0,183,61,65,31,7,20,1.39,51,7.52,4.57,31
wynnebi02,1969,starter,1,CHA,AL,7,7,20,20,100,386,128.6666667,143,58,14,50,1.5,67,4.69,4.06,63
abernte02,1970,reliever,3,KCA,AL,9,3,36,0,0,167,55.66666667,41,16,3,38,1.42,49,7.92,2.59,23
akerja01,1970,reliever,1,NYA,AL,4,2,41,0,0,210,70,57,16,3,20,1.1,36,4.63,2.06,19
bahnsst01,1970,starter,1,NYA,AL,14,11,36,35,97.22222222,698,232.6666667,227,86,23,75,1.3,116,4.49,3.33,100
blassst01,1970,starter,1,PIT,NL,10,12,31,31,100,590,196.6666667,187,77,14,73,1.32,120,5.49,3.52,92
blylebe01,1970,starter,1,MIN,AL,10,9,27,25,92.59259259,492,164,143,58,17,47,1.16,135,7.41,3.18,66
bosmadi01,1970,starter,1,WS2,AL,16,12,36,34,94.44444444,692,230.6666667,212,77,16,71,1.23,134,5.23,3,81
breweji01,1970,reliever,1,LAN,NL,7,6,58,0,0,267,89,66,31,10,33,1.11,91,9.20,3.13,36
bunniji01,1970,starter,1,PHI,NL,10,15,34,33,97.05882353,657,219,233,100,19,56,1.32,147,6.04,4.11,111
burgmto01,1970,reliever,1,KCA,AL,6,6,41,0,0,205,68.33333333,59,24,6,23,1.2,43,5.66,3.16,31
butlebi02,1970,starter,1,KCA,AL,4,12,25,25,100,422,140.6666667,117,59,17,87,1.45,75,4.80,3.77,66
cainle01,1970,starter,1,DET,AL,12,7,29,29,100,542,180.6666667,167,77,15,98,1.47,156,7.77,3.84,92
carltst01,1970,starter,1,SLN,NL,10,19,34,33,97.05882353,761,253.6666667,239,105,25,109,1.37,193,6.85,3.73,123
carrocl02,1970,reliever,1,CIN,NL,9,4,65,0,0,313,104.3333333,104,30,4,27,1.26,63,5.43,2.59,38
cuellmi01,1970,starter,1,BAL,AL,24,8,40,40,100,893,297.6666667,273,115,34,69,1.15,190,5.74,3.48,126
culpra01,1970,starter,1,BOS,AL,17,14,33,33,100,754,251.3333333,211,85,22,91,1.2,197,7.05,3.04,104
dierkla01,1970,starter,1,HOU,NL,16,12,37,36,97.2972973,809,269.6666667,263,116,31,82,1.28,191,6.37,3.87,124
dobsoch01,1970,starter,1,OAK,AL,16,15,41,40,97.56097561,801,267,230,111,32,92,1.21,149,5.02,3.74,122
dragodi01,1970,starter,1,KCA,AL,9,15,35,34,97.14285714,720,240,239,100,20,72,1.3,127,4.76,3.75,110
dukesto01,1970,reliever,1,SDN,NL,1,6,53,0,0,207,69,62,31,7,25,1.26,56,7.30,4.04,39
ellisdo01,1970,starter,1,PIT,NL,13,10,30,30,100,605,201.6666667,194,72,9,87,1.39,128,5.71,3.21,81
fisheed02,1970,reliever,1,CAL,AL,4,4,67,2,2.985074627,391,130.3333333,117,44,15,35,1.17,74,5.11,3.04,51
fosteal01,1970,starter,1,LAN,NL,10,13,33,33,100,596,198.6666667,200,94,22,81,1.41,83,3.76,4.26,104
friseda01,1970,reliever,1,NYN,NL,8,3,30,1,3.333333333,197,65.66666667,49,22,4,34,1.26,54,7.40,3.02,23
gelnajo01,1970,reliever,1,ML4,AL,4,3,53,0,0,277,92.33333333,98,43,7,23,1.31,48,4.68,4.19,46
gentrga01,1970,starter,1,NYN,NL,9,9,32,29,90.625,565,188.3333333,155,77,19,86,1.28,134,6.40,3.68,88
gibsobo01,1970,starter,1,SLN,NL,23,7,34,34,100,882,294,262,102,13,88,1.19,274,8.39,3.12,111
giustda01,1970,reliever,1,PIT,NL,9,3,66,1,1.515151515,309,103,98,35,7,39,1.33,85,7.43,3.06,38
gladdfr01,1970,reliever,1,HOU,NL,7,4,63,0,0,213,71,84,32,4,24,1.52,46,5.83,4.06,39
grangwa01,1970,reliever,1,CIN,NL,6,5,67,0,0,254,84.66666667,79,25,5,27,1.25,38,4.04,2.66,33
grantmu01,1970,reliever,1,OAK,AL,6,2,72,0,0,370,123.3333333,104,25,8,30,1.09,54,3.94,1.82,26
grzenjo01,1970,reliever,1,WS2,AL,3,6,49,3,6.12244898,254,84.66666667,86,47,8,34,1.42,38,4.04,5,52
gulledo01,1970,reliever,1,CIN,NL,5,2,44,2,4.545454545,233,77.66666667,54,21,4,44,1.26,76,8.81,2.43,23
halldi01,1970,reliever,1,BAL,AL,10,5,32,0,0,184,61.33333333,51,21,8,6,0.93,30,4.40,3.08,25
handsbi01,1970,starter,1,CHN,NL,18,15,39,38,97.43589744,795,265,278,109,20,76,1.34,170,5.77,3.7,121
henniph01,1970,reliever,1,CLE,AL,6,3,42,1,2.380952381,215,71.66666667,69,32,7,44,1.58,43,5.40,4.02,34
herbero01,1970,reliever,1,SDN,NL,7,5,64,1,1.5625,333,111,114,61,14,39,1.38,53,4.30,4.95,69
higgide01,1970,reliever,1,CLE,AL,4,6,58,0,0,271,90.33333333,82,40,8,54,1.51,82,8.17,3.99,43
hoernjo01,1970,reliever,1,PHI,NL,9,5,44,0,0,173,57.66666667,53,17,5,20,1.27,39,6.09,2.65,20
holtzke01,1970,starter,1,CHN,NL,17,11,39,38,97.43589744,863,287.6666667,271,108,30,94,1.27,202,6.32,3.38,125
horlejo01,1970,starter,1,CHA,AL,6,16,28,26,92.85714286,517,172.3333333,198,93,18,41,1.39,77,4.02,4.86,99
hunteca01,1970,starter,1,OAK,AL,18,14,40,40,100,787,262.3333333,253,111,32,74,1.25,178,6.11,3.81,124
janesje01,1970,starter,1,CHA,AL,10,17,35,35,100,617,205.6666667,247,109,22,63,1.51,79,3.46,4.77,125
jarvipa01,1970,starter,1,ATL,NL,16,16,36,34,94.44444444,762,254,240,102,21,72,1.23,173,6.13,3.61,110
jenkife01,1970,starter,1,CHN,NL,22,16,40,39,97.5,939,313,265,118,30,60,1.04,274,7.88,3.39,128
johnsje01,1970,reliever,2,SFN,NL,3,4,33,1,3.03030303,196,65.33333333,67,31,5,38,1.61,44,6.06,4.27,39
johnto01,1970,starter,1,CHA,AL,12,17,37,37,100,808,269.3333333,253,98,19,101,1.31,138,4.61,3.27,117
kirbycl01,1970,starter,1,SDN,NL,10,16,36,34,94.44444444,644,214.6666667,198,108,29,120,1.48,154,6.46,4.53,118
klimkro01,1970,reliever,1,NYA,AL,6,7,45,3,6.666666667,295,98.33333333,80,29,7,33,1.15,40,3.66,2.65,36
klinest01,1970,starter,1,NYA,AL,6,6,16,15,93.75,301,100.3333333,99,38,8,24,1.23,49,4.40,3.41,42
knowlda01,1970,reliever,1,WS2,AL,2,14,71,0,0,358,119.3333333,100,27,4,58,1.32,71,5.35,2.04,36
koosmje01,1970,starter,1,NYN,NL,12,7,30,29,96.66666667,636,212,189,74,22,71,1.23,118,5.01,3.14,87
krausle02,1970,starter,1,ML4,AL,13,18,37,35,94.59459459,648,216,235,114,33,67,1.4,130,5.42,4.75,130
lachema01,1970,reliever,1,OAK,AL,3,3,41,0,0,175,58.33333333,58,18,6,18,1.3,39,6.02,2.78,20
lambra01,1970,reliever,1,LAN,NL,6,1,35,0,0,171,57,59,24,4,27,1.51,32,5.05,3.79,27
lashefr01,1970,reliever,2,CLE,AL,1,7,43,1,2.325581395,173,57.66666667,57,26,6,30,1.51,44,6.87,4.06,34
lindbpa01,1970,reliever,1,OAK,AL,8,2,62,0,0,190,63.33333333,52,19,7,28,1.26,42,5.97,2.7,23
linzyfr01,1970,reliever,2,SLN,NL,3,5,47,0,0,184,61.33333333,66,25,3,23,1.45,19,2.79,3.67,26
lockebo02,1970,reliever,2,OAK,AL,3,3,38,0,0,169,56.33333333,49,18,1,19,1.21,33,5.27,2.88,21
lockwsk01,1970,starter,1,ML4,AL,5,12,27,26,96.2962963,521,173.6666667,173,83,22,79,1.45,93,4.82,4.3,91
lolicmi01,1970,starter,1,DET,AL,14,19,40,39,97.5,818,272.6666667,272,115,27,109,1.4,230,7.59,3.8,125
lylesp01,1970,reliever,1,BOS,AL,1,7,63,0,0,202,67.33333333,62,29,5,34,1.43,51,6.82,3.88,37
maricju01,1970,starter,1,SFN,NL,12,10,34,33,97.05882353,728,242.6666667,269,111,28,48,1.31,123,4.56,4.12,128
mcdanli01,1970,reliever,1,NYA,AL,9,5,62,0,0,335,111.6666667,88,25,7,23,0.99,81,6.53,2.01,29
mcdowsa01,1970,starter,1,CLE,AL,20,12,39,39,100,915,305,236,99,25,131,1.2,304,8.97,2.92,108
mcgloji01,1970,starter,1,CIN,NL,14,10,35,34,97.14285714,632,210.6666667,192,84,19,86,1.32,97,4.14,3.59,91
mcgratu01,1970,reliever,1,NYN,NL,4,6,57,0,0,272,90.66666667,77,33,6,49,1.39,81,8.04,3.28,40
mcmahdo02,1970,reliever,1,SFN,NL,9,5,61,0,0,283,94.33333333,70,31,9,45,1.22,74,7.06,2.96,32
mcnalda01,1970,starter,1,BAL,AL,24,9,40,40,100,888,296,277,106,29,78,1.2,185,5.63,3.22,114
merriji01,1970,starter,1,CIN,NL,20,12,35,35,100,702,234,248,106,21,53,1.29,136,5.23,4.08,114
mikkepe01,1970,reliever,1,LAN,NL,4,2,33,0,0,186,62,48,19,5,20,1.1,47,6.82,2.76,20
moosebo01,1970,starter,1,PIT,NL,11,10,28,27,96.42857143,569,189.6666667,186,84,14,64,1.32,119,5.65,3.99,88
murphda04,1970,reliever,1,CHA,AL,2,3,51,0,0,242,80.66666667,82,51,11,49,1.62,42,4.69,5.69,55
murphto02,1970,starter,1,CAL,AL,16,13,39,38,97.43589744,681,227,223,107,32,81,1.34,99,3.93,4.24,114
nashji01,1970,starter,1,ATL,NL,13,9,34,33,97.05882353,637,212.3333333,211,96,22,90,1.42,153,6.49,4.07,105
niekrph01,1970,starter,1,ATL,NL,12,18,34,32,94.11764706,689,229.6666667,222,109,40,68,1.26,168,6.58,4.27,124
nolanga01,1970,starter,1,CIN,NL,18,7,37,37,100,752,250.6666667,226,91,25,96,1.28,181,6.50,3.27,102
normafr01,1970,reliever,1,LAN,NL,2,0,30,0,0,186,62,65,36,8,33,1.58,47,6.82,5.23,40
odombl01,1970,starter,1,OAK,AL,9,8,29,29,100,469,156.3333333,128,66,14,100,1.46,88,5.07,3.8,77
osteecl01,1970,starter,1,LAN,NL,16,14,37,37,100,776,258.6666667,280,110,24,52,1.28,114,3.97,3.83,121
palmeji01,1970,starter,1,BAL,AL,20,10,39,39,100,915,305,263,92,21,100,1.19,199,5.87,2.71,98
pappami01,1970,starter,2,CHN,NL,10,8,21,20,95.23809524,434,144.6666667,135,43,14,36,1.18,80,4.98,2.68,53
patteda02,1970,reliever,1,DET,AL,7,1,43,0,0,234,78,81,42,9,39,1.54,55,6.35,4.85,47
penajo01,1970,reliever,1,LAN,NL,4,3,29,0,0,171,57,51,28,8,29,1.4,31,4.89,4.42,32
perraro01,1970,reliever,1,MIN,AL,7,8,67,0,0,333,111,108,30,7,42,1.35,55,4.46,2.43,38
perryga01,1970,starter,1,SFN,NL,23,13,41,41,100,986,328.6666667,292,117,27,84,1.14,214,5.86,3.2,138
perryji01,1970,starter,1,MIN,AL,24,12,40,40,100,836,278.6666667,258,94,20,57,1.13,168,5.43,3.04,112
peterfr01,1970,starter,1,NYA,AL,20,11,39,37,94.87179487,781,260.3333333,247,84,24,40,1.1,127,4.39,2.9,102
peterga01,1970,starter,1,BOS,AL,16,11,34,34,100,665,221.6666667,221,100,20,83,1.37,155,6.29,4.06,114
pinaho01,1970,reliever,1,WS2,AL,5,3,61,0,0,213,71,66,22,4,35,1.42,41,5.20,2.79,25
priddbo01,1970,reliever,1,ATL,NL,5,5,41,0,0,219,73,75,44,9,24,1.36,32,3.95,5.42,46
queenme02,1970,reliever,1,CAL,AL,3,6,34,3,8.823529412,180,60,58,28,5,28,1.43,44,6.60,4.2,28
rayji01,1970,reliever,1,HOU,NL,6,3,52,2,3.846153846,315,105,97,38,13,49,1.39,67,5.74,3.26,39
raymocl01,1970,reliever,1,MON,NL,6,7,59,0,0,250,83.33333333,76,41,13,27,1.24,68,7.34,4.43,48
reedho01,1970,reliever,1,MON,NL,6,5,57,1,1.754385965,267,89,81,31,7,40,1.36,42,4.25,3.13,34
reganph01,1970,reliever,1,CHN,NL,5,9,54,0,0,227,75.66666667,81,40,8,32,1.49,31,3.69,4.76,43
reussje01,1970,starter,1,SLN,NL,7,8,20,20,100,382,127.3333333,132,58,9,49,1.42,74,5.23,4.1,62
richepe01,1970,reliever,1,BAL,AL,7,2,50,0,0,164,54.66666667,36,12,5,24,1.1,66,10.87,1.98,14
rossga01,1970,reliever,1,SDN,NL,2,3,33,2,6.060606061,187,62.33333333,72,36,8,36,1.73,39,5.63,5.2,37
sandeke01,1970,reliever,1,ML4,AL,5,2,50,0,0,277,92.33333333,64,18,1,25,0.96,64,6.24,1.75,19
scherfr01,1970,reliever,1,DET,AL,4,4,48,0,0,209,69.66666667,61,25,5,28,1.28,58,7.49,3.23,28
seaveto01,1970,starter,1,NYN,NL,18,12,37,36,97.2972973,872,290.6666667,230,91,21,83,1.08,283,8.76,2.82,103
selmadi01,1970,reliever,1,PHI,NL,8,9,73,0,0,403,134.3333333,108,41,8,59,1.24,153,10.25,2.75,42
shortch02,1970,starter,1,PHI,NL,9,16,36,34,94.44444444,597,199,211,95,13,66,1.39,133,6.02,4.3,100
siebeso01,1970,starter,1,BOS,AL,15,8,33,33,100,668,222.6666667,207,85,29,60,1.2,142,5.74,3.44,98
simpswa01,1970,starter,1,CIN,NL,14,3,26,26,100,528,176,125,59,15,81,1.17,119,6.09,3.02,73
singebi01,1970,starter,1,LAN,NL,8,5,16,16,100,319,106.3333333,79,37,10,32,1.04,93,7.87,3.13,39
stottme01,1970,starter,1,NYA,AL,15,13,37,37,100,813,271,262,93,23,84,1.28,126,4.18,3.09,110
strohjo01,1970,reliever,1,MON,NL,3,1,42,0,0,228,76,85,41,7,39,1.63,74,8.76,4.86,48
suttodo01,1970,starter,1,LAN,NL,15,13,38,38,100,781,260.3333333,251,118,38,78,1.26,201,6.95,4.08,127
tatumke01,1970,reliever,1,CAL,AL,7,4,62,0,0,266,88.66666667,68,29,12,26,1.06,50,5.08,2.94,35
tayloro01,1970,reliever,1,NYN,NL,5,4,57,0,0,199,66.33333333,65,29,5,16,1.22,28,3.80,3.93,31
timmeto01,1970,reliever,1,DET,AL,6,7,61,0,0,256,85.33333333,90,39,3,34,1.45,49,5.17,4.11,44
torremi01,1970,starter,1,SLN,NL,8,10,30,28,93.33333333,538,179.3333333,168,84,12,103,1.51,100,5.02,4.22,96
vancesa01,1970,starter,1,LAN,NL,7,7,20,18,90,345,115,109,40,9,37,1.27,45,3.52,3.13,47
vealebo01,1970,starter,1,PIT,NL,10,15,34,32,94.11764706,606,202,189,88,15,94,1.4,178,7.93,3.92,99
washbra01,1970,reliever,1,CIN,NL,4,4,35,3,8.571428571,199,66.33333333,90,51,7,48,2.08,37,5.02,6.92,61
watted01,1970,reliever,1,BAL,AL,7,7,53,0,0,166,55.33333333,44,20,3,29,1.32,33,5.37,3.25,20
weavefl01,1970,reliever,1,CHA,AL,1,2,31,3,9.677419355,185,61.66666667,52,30,7,31,1.35,51,7.44,4.38,33
wilheho01,1970,reliever,1,ATL,NL,6,4,50,0,0,235,78.33333333,69,27,7,39,1.38,67,7.70,3.1,29
williro01,1970,reliever,1,SDN,NL,2,2,42,0,0,168,56,53,25,4,28,1.45,20,3.21,4.02,33
willist02,1970,reliever,1,MIN,AL,10,1,68,0,0,340,113.3333333,85,25,8,32,1.03,76,6.04,1.99,34
wilsobi03,1970,reliever,1,PHI,NL,1,0,37,0,0,175,58.33333333,57,31,5,33,1.54,41,6.33,4.78,35
wilsodo01,1970,starter,1,HOU,NL,11,6,29,27,93.10344828,553,184.3333333,188,80,15,66,1.38,94,4.59,3.91,92
wiseri01,1970,starter,1,PHI,NL,13,14,35,34,97.14285714,661,220.3333333,253,102,15,65,1.44,113,4.62,4.17,115
woodwi01,1970,reliever,1,CHA,AL,9,13,77,0,0,365,121.6666667,118,38,7,36,1.27,85,6.29,2.81,50
wrighcl01,1970,starter,1,CAL,AL,22,12,39,39,100,782,260.6666667,226,82,24,88,1.2,110,3.80,2.83,97
wrighke01,1970,reliever,1,KCA,AL,1,2,47,0,0,160,53.33333333,49,31,2,29,1.46,30,5.06,5.23,33
abernte02,1971,reliever,1,KCA,AL,4,6,63,0,0,243,81,60,23,3,50,1.36,55,6.11,2.56,28
akerja01,1971,reliever,1,NYA,AL,4,4,41,0,0,167,55.66666667,48,16,3,26,1.33,24,3.88,2.59,20
allenll01,1971,reliever,1,CAL,AL,4,6,54,1,1.851851852,282,94,75,26,4,40,1.22,72,6.89,2.49,29
arlinst01,1971,starter,1,SDN,NL,9,19,36,34,94.44444444,683,227.6666667,211,88,8,103,1.38,156,6.17,3.48,114
bahnsst01,1971,starter,1,NYA,AL,14,12,36,34,94.44444444,726,242,221,90,20,72,1.21,110,4.09,3.35,99
barbest01,1971,reliever,1,ATL,NL,3,1,39,3,7.692307692,225,75,92,40,6,25,1.56,40,4.80,4.8,42
billija01,1971,starter,1,HOU,NL,10,16,33,33,100,685,228.3333333,205,86,9,68,1.2,139,5.48,3.39,98
blasiwa01,1971,starter,1,HOU,NL,9,11,30,28,93.33333333,475,158.3333333,177,81,11,45,1.4,93,5.29,4.6,90
blassst01,1971,starter,1,PIT,NL,15,8,33,33,100,720,240,226,76,16,68,1.23,136,5.10,2.85,81
bluevi01,1971,starter,1,OAK,AL,24,8,39,39,100,936,312,209,63,19,88,0.95,301,8.68,1.82,73
blylebe01,1971,starter,1,MIN,AL,16,15,38,38,100,835,278.3333333,267,87,21,59,1.17,224,7.24,2.81,95
bolinbo01,1971,reliever,1,BOS,AL,5,3,52,0,0,209,69.66666667,74,33,7,24,1.41,51,6.59,4.26,34
bonhabi01,1971,reliever,1,CHN,NL,2,1,33,2,6.060606061,180,60,63,31,6,36,1.65,41,6.15,4.65,38
bosmadi01,1971,starter,1,WS2,AL,12,16,35,35,100,710,236.6666667,245,98,29,71,1.34,113,4.30,3.73,110
brandbu01,1971,reliever,1,PHI,NL,6,6,52,0,0,249,83,81,36,5,47,1.54,44,4.77,3.9,42
brettke01,1971,reliever,1,BOS,AL,0,3,29,2,6.896551724,177,59,57,35,7,35,1.56,57,8.69,5.34,38
breweji01,1971,reliever,1,LAN,NL,6,5,55,0,0,244,81.33333333,55,17,4,24,0.97,66,7.30,1.88,17
brobepe01,1971,starter,1,WS2,AL,5,9,18,18,100,374,124.6666667,104,48,10,53,1.26,89,6.43,3.47,57
burgmto01,1971,reliever,1,KCA,AL,9,7,67,0,0,265,88.33333333,71,17,3,30,1.14,44,4.48,1.73,23
cainle01,1971,starter,1,DET,AL,10,9,26,26,100,434,144.6666667,121,70,14,91,1.47,118,7.34,4.35,77
carltst01,1971,starter,1,SLN,NL,20,9,37,36,97.2972973,820,273.3333333,275,108,23,98,1.36,172,5.66,3.56,120
carrocl02,1971,reliever,1,CIN,NL,10,4,61,0,0,281,93.66666667,78,26,5,42,1.28,64,6.15,2.5,26
clevere01,1971,starter,1,SLN,NL,12,12,34,34,100,666,222,238,99,20,53,1.31,148,6.00,4.01,107
colemjo05,1971,starter,1,DET,AL,20,9,39,38,97.43589744,858,286,241,100,17,96,1.18,236,7.43,3.15,106
cuellmi01,1971,starter,1,BAL,AL,20,9,38,38,100,877,292.3333333,250,100,30,78,1.12,124,3.82,3.08,111
culpra01,1971,starter,1,BOS,AL,14,16,35,35,100,727,242.3333333,236,97,21,67,1.25,151,5.61,3.6,108
culvege01,1971,reliever,1,HOU,NL,5,8,59,0,0,286,95.33333333,89,28,4,38,1.33,57,5.38,2.64,33
dierkla01,1971,starter,1,HOU,NL,12,6,24,23,95.83333333,477,159,150,48,8,33,1.15,91,5.15,2.72,50
dobsoch01,1971,starter,1,OAK,AL,15,5,30,30,100,567,189,185,80,24,71,1.35,100,4.76,3.81,84
dobsopa01,1971,starter,1,BAL,AL,20,8,38,37,97.36842105,847,282.3333333,248,91,24,63,1.1,187,5.96,2.9,104
downial01,1971,starter,1,LAN,NL,20,9,37,36,97.2972973,787,262.3333333,245,78,16,84,1.25,136,4.67,2.68,93
drabomo01,1971,reliever,1,SLN,NL,6,1,51,0,0,181,60.33333333,45,23,2,33,1.29,49,7.31,3.43,23
dragodi01,1971,starter,1,KCA,AL,17,11,35,34,97.14285714,724,241.3333333,251,80,14,46,1.23,109,4.06,2.98,84
