playerID,yearID,SorR,stint,teamID,lgID,W,L,G,GS,GSPct,IPouts,IP,H,ER,HR,BB,WHIP,SO,SOPer9IP,ERA,R
leonma01,1974,reliever,1,ATL,NL,4,7,34,2,5.882352941,225,75,68,22,5,14,1.09,38,4.56,2.64,22
lindbpa01,1974,reliever,1,OAK,AL,4,4,45,2,4.444444444,302,100.6666667,85,23,4,30,1.14,46,4.11,2.06,30
lockwsk01,1974,reliever,1,CAL,AL,2,5,37,2,5.405405405,244,81.33333333,81,39,8,32,1.39,39,4.32,4.32,42
lylesp01,1974,reliever,1,NYA,AL,9,3,66,0,0,342,114,93,21,6,43,1.19,89,7.03,1.66,30
marshmi01,1974,reliever,1,LAN,NL,15,12,106,0,0,625,208.3333333,191,56,9,56,1.19,143,6.18,2.42,66
mcgratu01,1974,reliever,1,NYN,NL,6,11,41,4,9.756097561,266,88.66666667,96,41,12,32,1.44,54,5.48,4.16,43
millebo04,1974,reliever,1,NYN,NL,2,2,58,0,0,234,78,89,31,2,39,1.64,35,4.04,3.58,39
mingost01,1974,reliever,1,KCA,AL,2,3,36,0,0,202,67.33333333,53,21,4,23,1.13,43,5.75,2.81,31
moffira01,1974,reliever,1,SFN,NL,5,7,61,1,1.639344262,306,102,99,51,9,29,1.25,49,4.32,4.5,52
montajo01,1974,reliever,1,MON,NL,3,4,46,1,2.173913043,248,82.66666667,73,29,5,38,1.34,43,4.68,3.16,37
morlajo01,1974,reliever,1,PIT,NL,0,3,39,0,0,195,65,54,31,2,48,1.57,38,5.26,4.29,37
murphto02,1974,reliever,1,ML4,AL,10,10,70,0,0,369,123,97,26,6,51,1.2,47,3.44,1.9,27
murrada01,1974,reliever,1,MON,NL,1,1,32,0,0,209,69.66666667,46,8,1,23,0.99,31,4.00,1.03,12
rayji01,1974,reliever,1,DET,AL,1,3,28,0,0,157,52.33333333,49,26,4,29,1.49,26,4.47,4.47,27
reynobo01,1974,reliever,1,BAL,AL,7,5,54,0,0,208,69.33333333,75,21,4,14,1.28,43,5.58,2.73,23
romovi01,1974,reliever,1,SDN,NL,5,5,54,1,1.851851852,213,71,78,36,6,37,1.62,26,3.30,4.56,47
scarcma01,1974,reliever,1,PHI,NL,3,8,58,0,0,211,70.33333333,72,39,6,35,1.52,50,6.40,4.99,40
scherfr01,1974,reliever,1,HOU,NL,2,5,53,0,0,184,61.33333333,67,28,5,26,1.52,35,5.14,4.11,33
seguidi01,1974,reliever,1,BOS,AL,6,8,58,0,0,324,108,106,48,9,49,1.44,76,6.33,4,54
sosael01,1974,reliever,1,SFN,NL,9,7,68,0,0,303,101,94,39,8,45,1.38,48,4.28,3.48,54
tayloch02,1974,reliever,1,MON,NL,6,2,61,0,0,323,107.6666667,101,26,8,25,1.17,43,3.59,2.17,27
tomlida01,1974,reliever,1,SDN,NL,2,0,47,0,0,174,58,59,28,4,30,1.53,29,4.50,4.34,29
travebi01,1974,reliever,1,ML4,AL,2,3,23,1,4.347826087,159,53,59,29,6,30,1.68,31,5.26,4.92,29
upshace01,1974,reliever,2,NYA,AL,1,5,36,0,0,179,59.66666667,53,20,1,24,1.29,27,4.07,3.02,25
wallami01,1974,reliever,2,NYA,AL,6,0,23,1,4.347826087,157,52.33333333,42,14,3,35,1.47,34,5.85,2.41,18
wilcomi01,1974,reliever,1,CLE,AL,2,2,41,2,4.87804878,214,71.33333333,74,37,10,24,1.37,33,4.16,4.67,42
zamoros01,1974,reliever,1,CHN,NL,3,9,56,0,0,251,83.66666667,82,29,6,19,1.21,38,4.09,3.12,33
apodabo01,1975,reliever,1,NYN,NL,3,4,46,0,0,254,84.66666667,66,14,4,28,1.11,45,4.78,1.49,18
baldwri01,1975,reliever,1,NYN,NL,3,5,54,0,0,292,97.33333333,97,36,4,34,1.35,54,4.99,3.33,39
beardmi01,1975,reliever,1,ATL,NL,4,0,34,2,5.882352941,211,70.33333333,71,25,4,28,1.41,27,3.45,3.2,31
birddo01,1975,reliever,1,KCA,AL,9,6,51,4,7.843137255,316,105.3333333,100,38,7,40,1.33,81,6.92,3.25,42
borbope01,1975,reliever,1,CIN,NL,9,5,67,0,0,375,125,145,41,6,21,1.33,29,2.09,2.95,47
burgmto01,1975,reliever,1,MIN,AL,5,8,46,0,0,227,75.66666667,76,26,7,23,1.31,41,4.88,3.09,32
busketo01,1975,reliever,1,CLE,AL,5,3,50,0,0,231,77,69,22,7,29,1.27,29,3.39,2.57,27
carrocl02,1975,reliever,1,CIN,NL,7,5,56,2,3.571428571,289,96.33333333,93,28,2,32,1.3,44,4.11,2.62,30
cosgrmi01,1975,reliever,1,HOU,NL,1,2,32,3,9.375,214,71.33333333,62,24,2,37,1.39,32,4.04,3.03,24
crawfji01,1975,reliever,1,HOU,NL,3,5,44,2,4.545454545,260,86.66666667,92,35,0,37,1.49,37,3.84,3.63,40
demoldo01,1975,reliever,1,MON,NL,4,7,60,0,0,293,97.66666667,92,45,8,42,1.37,63,5.81,4.15,47
dragodi01,1975,reliever,1,BOS,AL,2,2,40,2,5,218,72.66666667,69,31,5,31,1.38,43,5.33,3.84,31
eastwra01,1975,reliever,1,CIN,NL,5,3,58,0,0,270,90,77,26,6,25,1.13,61,6.10,2.6,26
fingero01,1975,reliever,1,OAK,AL,10,6,75,0,0,380,126.6666667,95,42,13,33,1.01,115,8.17,2.98,43
foucast01,1975,reliever,1,TEX,AL,8,4,59,0,0,321,107,96,49,10,55,1.41,56,4.71,4.12,57
frailke01,1975,reliever,1,CHN,NL,2,5,41,0,0,159,53,61,32,6,26,1.64,39,6.62,5.43,37
friseda01,1975,reliever,1,SDN,NL,1,6,65,0,0,293,97.66666667,86,34,7,51,1.4,67,6.17,3.13,36
garbege01,1975,reliever,1,PHI,NL,10,12,71,0,0,330,110,104,44,13,27,1.19,69,5.65,3.6,48
garlawa01,1975,reliever,1,BAL,AL,2,5,29,1,3.448275862,262,87.33333333,80,36,7,31,1.27,46,4.74,3.71,37
garmami01,1975,reliever,1,SLN,NL,3,8,66,0,0,237,79,73,21,3,48,1.53,48,5.47,2.39,31
giustda01,1975,reliever,1,PIT,NL,5,4,61,0,0,275,91.66666667,79,30,3,42,1.32,38,3.73,2.95,38
gogolbi01,1975,reliever,1,CHA,AL,0,0,19,0,0,165,55,61,32,5,28,1.62,37,6.05,5.24,35
gossari01,1975,reliever,1,CHA,AL,9,8,62,0,0,425,141.6666667,99,29,3,70,1.19,130,8.26,1.84,32
grangwa01,1975,reliever,1,HOU,NL,2,5,55,0,0,222,74,76,30,7,23,1.34,30,3.65,3.65,39
greifbi01,1975,reliever,1,SDN,NL,4,6,59,1,1.694915254,216,72,74,31,7,38,1.56,43,5.38,3.88,44
hamilda01,1975,reliever,2,CHA,AL,6,5,30,1,3.333333333,209,69.66666667,63,22,4,29,1.32,51,6.59,2.84,23
heaveda01,1975,reliever,1,SFN,NL,3,1,42,0,0,192,64,62,17,2,31,1.45,35,4.92,2.39,18
hernara01,1975,reliever,1,PIT,NL,7,2,46,0,0,192,64,62,21,0,28,1.41,43,6.05,2.95,21
hilgeto01,1975,reliever,1,PHI,NL,7,3,53,0,0,290,96.66666667,81,23,6,38,1.23,52,4.84,2.14,32
hillejo01,1975,reliever,1,DET,AL,2,3,36,0,0,212,70.66666667,52,17,6,36,1.25,87,11.08,2.17,20
houghch01,1975,reliever,1,LAN,NL,3,7,38,0,0,183,61,43,20,3,34,1.26,34,5.02,2.95,25
houseto01,1975,reliever,1,ATL,NL,7,7,58,0,0,238,79.33333333,79,28,2,36,1.45,36,4.08,3.18,39
hraboal01,1975,reliever,1,SLN,NL,13,3,65,0,0,292,97.33333333,72,18,3,33,1.08,82,7.58,1.66,27
kirkwdo01,1975,reliever,1,CAL,AL,6,5,44,2,4.545454545,252,84,85,29,6,28,1.35,49,5.25,3.11,38
knowlda01,1975,reliever,1,CHN,NL,6,9,58,0,0,265,88.33333333,107,57,3,36,1.62,63,6.42,5.81,61
larocda01,1975,reliever,1,CLE,AL,5,3,61,0,0,247,82.33333333,61,20,5,57,1.43,94,10.28,2.19,26
lavelga01,1975,reliever,1,SFN,NL,6,3,65,0,0,247,82.33333333,80,27,3,48,1.55,51,5.57,2.95,30
leonma01,1975,reliever,1,ATL,NL,2,1,50,1,2,255,85,90,39,5,33,1.45,53,5.61,4.13,52
lindbpa01,1975,reliever,1,OAK,AL,9,1,68,0,0,367,122.3333333,105,37,6,43,1.21,58,4.27,2.72,44
lylesp01,1975,reliever,1,NYA,AL,5,7,49,0,0,268,89.33333333,94,31,1,36,1.46,65,6.55,3.12,34
marshmi01,1975,reliever,1,LAN,NL,9,14,57,0,0,328,109.3333333,98,40,8,39,1.25,64,5.27,3.29,46
mcdanli01,1975,reliever,1,KCA,AL,5,1,40,0,0,234,78,81,36,3,24,1.35,40,4.62,4.15,40
mcenawi01,1975,reliever,1,CIN,NL,5,2,70,0,0,273,91,92,25,6,23,1.26,48,4.75,2.47,29
mcgratu01,1975,reliever,1,PHI,NL,9,6,56,0,0,308,102.6666667,84,34,6,36,1.17,55,4.82,2.98,38
mingost01,1975,reliever,1,KCA,AL,0,3,36,0,0,151,50.33333333,42,14,2,20,1.23,25,4.47,2.5,21
moffira01,1975,reliever,1,SFN,NL,4,5,55,0,0,222,74,73,32,6,32,1.42,39,4.74,3.89,35
murphto02,1975,reliever,1,ML4,AL,1,9,52,0,0,217,72.33333333,85,37,5,27,1.55,32,3.98,4.6,43
murrada01,1975,reliever,1,MON,NL,15,8,63,0,0,334,111.3333333,134,49,0,39,1.55,43,3.48,3.96,59
niekrjo01,1975,reliever,1,HOU,NL,6,4,40,4,10,264,88,79,30,3,39,1.34,54,5.52,3.07,32
osboroz01,1975,reliever,1,CHA,AL,3,0,24,0,0,174,58,57,29,2,37,1.62,38,5.90,4.5,29
rodried01,1975,reliever,1,ML4,AL,7,0,43,1,2.325581395,263,87.66666667,77,34,9,44,1.38,65,6.67,3.49,37
scottmi02,1975,reliever,1,CAL,AL,4,2,50,0,0,205,68.33333333,59,25,8,18,1.13,31,4.08,3.29,34
seguidi01,1975,reliever,1,BOS,AL,2,5,33,1,3.03030303,213,71,71,38,10,43,1.61,45,5.70,4.82,41
sosael01,1975,reliever,2,ATL,NL,2,2,43,0,0,187,62.33333333,70,31,3,29,1.59,31,4.48,4.48,35
tayloch02,1975,reliever,1,MON,NL,2,2,54,0,0,222,74,72,29,6,24,1.3,29,3.53,3.53,32
tekulke01,1975,reliever,1,PIT,NL,1,2,34,0,0,168,56,43,14,2,23,1.18,28,4.50,2.25,20
thomast01,1975,reliever,1,TEX,AL,4,4,46,1,2.173913043,244,81.33333333,72,28,2,34,1.3,46,5.09,3.1,36
tidrodi01,1975,reliever,1,NYA,AL,6,3,37,0,0,208,69.33333333,65,24,5,31,1.38,38,4.93,3.12,27
toddji01,1975,reliever,1,OAK,AL,8,3,58,0,0,366,122,104,31,4,33,1.12,50,3.69,2.29,40
tomlida01,1975,reliever,1,SDN,NL,4,2,67,0,0,249,83,87,30,5,31,1.42,48,5.20,3.25,38
willich01,1975,reliever,1,SFN,NL,5,3,55,2,3.636363636,294,98,94,38,2,66,1.63,45,4.13,3.49,41
zamoros01,1975,reliever,1,CHN,NL,5,2,52,0,0,213,71,84,40,17,15,1.39,28,3.55,5.07,42
alburvi01,1976,reliever,1,MIN,AL,3,1,23,0,0,151,50.33333333,51,20,0,24,1.49,23,4.11,3.58,22
apodabo01,1976,reliever,1,NYN,NL,3,7,43,3,6.976744186,269,89.66666667,71,28,4,29,1.12,45,4.52,2.81,34
bacsimi01,1976,reliever,1,TEX,AL,3,2,23,0,0,165,55,66,26,3,26,1.67,21,3.44,4.25,31
borbope01,1976,reliever,1,CIN,NL,4,3,69,1,1.449275362,363,121,135,45,4,31,1.37,53,3.94,3.35,49
burgmto01,1976,reliever,1,MIN,AL,8,1,57,0,0,346,115.3333333,95,32,11,29,1.08,45,3.51,2.5,36
busketo01,1976,reliever,1,CLE,AL,5,4,39,0,0,283,94.33333333,88,38,9,34,1.29,32,3.05,3.63,42
campbbi02,1976,reliever,1,MIN,AL,17,5,78,0,0,503,167.6666667,145,56,9,62,1.23,115,6.17,3.01,63
carrocl02,1976,reliever,1,CHA,AL,4,4,29,0,0,232,77.33333333,67,22,1,24,1.18,38,4.42,2.56,26
castrbi01,1976,reliever,1,ML4,AL,4,6,39,0,0,211,70.33333333,70,27,4,19,1.27,23,2.94,3.45,29
dalcabr01,1976,reliever,1,ATL,NL,3,5,42,1,2.380952381,220,73.33333333,67,29,6,42,1.49,36,4.42,3.56,41
devinad01,1976,reliever,1,ATL,NL,5,6,48,1,2.083333333,219,73,72,26,3,26,1.34,48,5.92,3.21,30
dragodi01,1976,reliever,1,CAL,AL,7,8,43,0,0,238,79.33333333,80,39,7,31,1.4,43,4.88,4.42,42
eastwra01,1976,reliever,1,CIN,NL,11,5,71,0,0,323,107.6666667,93,25,3,27,1.11,70,5.85,2.09,30
fingero01,1976,reliever,1,OAK,AL,13,11,70,0,0,404,134.6666667,118,37,3,40,1.17,113,7.55,2.47,40
folkeri01,1976,reliever,1,SDN,NL,2,3,33,3,9.090909091,179,59.66666667,67,35,10,25,1.54,26,3.92,5.28,39
forscke01,1976,reliever,1,HOU,NL,4,3,52,0,0,276,92,76,22,5,26,1.11,49,4.79,2.15,23
foucast01,1976,reliever,1,TEX,AL,8,8,46,0,0,227,75.66666667,68,28,9,25,1.23,41,4.88,3.33,31
garbege01,1976,reliever,1,PHI,NL,9,3,59,0,0,278,92.66666667,78,29,4,30,1.17,92,8.94,2.82,33
garmami01,1976,reliever,1,CHN,NL,2,4,47,2,4.255319149,229,76.33333333,79,42,7,35,1.49,37,4.36,4.95,48
giustda01,1976,reliever,1,PIT,NL,5,4,40,0,0,175,58.33333333,59,28,5,27,1.47,24,3.70,4.32,31
greifbi01,1976,reliever,2,SLN,NL,1,5,47,0,0,164,54.66666667,60,25,5,26,1.57,32,5.27,4.12,28
grillst01,1976,reliever,1,DET,AL,3,1,36,0,0,198,66,63,34,5,41,1.58,36,4.91,4.64,43
gurala01,1976,reliever,1,KCA,AL,4,0,20,2,10,188,62.66666667,47,16,4,20,1.07,22,3.16,2.3,20
hamilda01,1976,reliever,1,CHA,AL,6,6,45,1,2.222222222,271,90.33333333,81,36,4,45,1.39,62,6.18,3.59,38
heaveda01,1976,reliever,1,SFN,NL,4,4,61,0,0,225,75,85,37,2,15,1.33,40,4.80,4.44,45
hillejo01,1976,reliever,1,DET,AL,12,8,56,1,1.785714286,363,121,93,32,7,67,1.32,117,8.70,2.38,37
houghch01,1976,reliever,1,LAN,NL,12,8,77,0,0,428,142.6666667,102,35,6,77,1.25,81,5.11,2.21,43
hraboal01,1976,reliever,1,SLN,NL,8,6,68,0,0,286,95.33333333,89,35,5,39,1.34,73,6.89,3.3,42
jacksgr01,1976,reliever,2,NYA,AL,6,0,21,2,9.523809524,176,58.66666667,38,11,1,16,0.92,25,3.84,1.69,11
kernji01,1976,reliever,1,CLE,AL,10,7,50,2,4,353,117.6666667,91,31,2,50,1.2,111,8.49,2.37,38
kerrijo01,1976,reliever,1,MON,NL,2,6,38,0,0,170,56.66666667,63,24,3,23,1.52,22,3.49,3.81,27
knowlda01,1976,reliever,1,CHN,NL,5,7,58,0,0,215,71.66666667,61,23,6,22,1.16,39,4.90,2.89,30
langch01,1976,reliever,1,MON,NL,1,3,29,2,6.896551724,187,62.33333333,56,29,3,34,1.44,30,4.33,4.19,32
larocda01,1976,reliever,1,CLE,AL,1,4,61,0,0,289,96.33333333,57,24,2,49,1.1,104,9.72,2.24,25
lavelga01,1976,reliever,1,SFN,NL,10,6,65,0,0,331,110.3333333,102,33,6,52,1.4,71,5.79,2.69,37
lindbpa01,1976,reliever,1,OAK,AL,6,5,65,0,0,344,114.6666667,111,39,5,24,1.18,37,2.90,3.06,50
littema01,1976,reliever,1,KCA,AL,8,4,60,1,1.666666667,312,104,68,24,1,60,1.23,92,7.96,2.08,26
lockwsk01,1976,reliever,1,NYN,NL,10,7,56,0,0,283,94.33333333,62,28,6,34,1.02,108,10.30,2.67,31
lylesp01,1976,reliever,1,NYA,AL,7,8,64,0,0,311,103.6666667,82,26,5,42,1.2,61,5.30,2.26,33
marshmi01,1976,reliever,1,LAN,NL,4,3,30,0,0,188,62.66666667,64,31,2,25,1.42,39,5.60,4.45,33
mcenawi01,1976,reliever,1,CIN,NL,2,6,55,0,0,217,72.33333333,97,39,3,23,1.66,28,3.48,4.85,44
mcgratu01,1976,reliever,1,PHI,NL,7,6,58,0,0,292,97.33333333,81,27,4,42,1.26,76,7.03,2.5,34
metzgbu01,1976,reliever,1,SDN,NL,11,4,77,0,0,370,123.3333333,119,40,5,52,1.39,89,6.49,2.92,44
milledy01,1976,reliever,1,BAL,AL,2,4,49,0,0,266,88.66666667,79,29,5,36,1.3,37,3.76,2.94,31
mingost01,1976,reliever,1,KCA,AL,5,5,55,0,0,256,85.33333333,73,22,3,25,1.15,38,4.01,2.32,23
moffira01,1976,reliever,1,SFN,NL,6,6,58,0,0,309,103,92,26,6,35,1.23,50,4.37,2.27,36
moosebo01,1976,reliever,1,PIT,NL,3,9,53,2,3.773584906,264,88,100,36,4,32,1.5,38,3.89,3.68,44
murphto02,1976,reliever,2,BOS,AL,4,5,37,0,0,243,81,91,31,5,25,1.43,32,3.56,3.44,43
murrada01,1976,reliever,1,MON,NL,4,9,81,0,0,340,113.3333333,117,41,1,37,1.36,35,2.78,3.26,47
pentzge01,1976,reliever,1,HOU,NL,3,3,40,0,0,191,63.66666667,62,21,5,31,1.46,36,5.09,2.97,26
reedro01,1976,reliever,1,PHI,NL,8,7,59,4,6.779661017,384,128,88,35,8,32,0.94,96,6.75,2.46,39
reuscpa01,1976,reliever,1,CHN,NL,4,2,50,2,4,261,87,94,44,12,33,1.46,55,5.69,4.55,46
suttebr01,1976,reliever,1,CHN,NL,6,3,52,0,0,250,83.33333333,63,25,4,26,1.07,73,7.88,2.7,27
tekulke01,1976,reliever,1,PIT,NL,5,3,64,0,0,308,102.6666667,91,28,3,25,1.13,68,5.96,2.45,30
terpkje01,1976,reliever,1,TEX,AL,3,3,32,0,0,158,52.66666667,42,14,3,29,1.35,24,4.10,2.39,15
tidrodi01,1976,reliever,1,NYA,AL,4,5,47,2,4.255319149,277,92.33333333,80,27,5,24,1.13,65,6.34,2.63,29
toddji01,1976,reliever,1,OAK,AL,7,8,49,0,0,248,82.66666667,87,35,6,34,1.46,22,2.40,3.81,43
tomlida01,1976,reliever,1,SDN,NL,0,1,49,1,2.040816327,219,73,62,23,4,20,1.12,43,5.30,2.84,24
torrepa01,1976,reliever,1,ATL,NL,0,2,36,0,0,159,53,67,21,0,22,1.68,33,5.60,3.57,25
twitcwa01,1976,reliever,1,PHI,NL,3,1,26,2,7.692307692,185,61.66666667,55,12,3,18,1.18,67,9.78,1.75,18
wallami01,1976,reliever,1,SLN,NL,3,2,49,0,0,199,66.33333333,66,30,3,39,1.58,40,5.43,4.07,34
wallst01,1976,reliever,1,LAN,NL,2,2,31,0,0,150,50,50,20,5,15,1.3,27,4.86,3.6,21
willich01,1976,reliever,1,SFN,NL,2,0,48,2,4.166666667,255,85,80,28,4,39,1.4,34,3.60,2.96,33
willoji01,1976,reliever,1,BOS,AL,3,12,54,0,0,297,99,94,31,4,31,1.26,37,3.36,2.82,38
zamoros01,1976,reliever,1,CHN,NL,5,3,40,2,5,165,55,70,32,8,17,1.58,27,4.42,5.24,34
apodabo01,1977,reliever,1,NYN,NL,4,8,59,0,0,252,84,83,32,7,30,1.35,53,5.68,3.43,38
atkinbi01,1977,reliever,1,MON,NL,7,2,55,0,0,250,83.33333333,72,31,12,29,1.21,56,6.05,3.35,33
bairdo01,1977,reliever,1,OAK,AL,4,6,45,0,0,250,83.33333333,78,32,11,57,1.62,68,7.34,3.46,39
baldwri01,1977,reliever,1,NYN,NL,1,2,40,0,0,188,62.66666667,62,31,6,31,1.48,23,3.30,4.45,32
barlomi01,1977,reliever,1,CAL,AL,4,2,20,1,5,177,59,53,30,3,27,1.36,25,3.81,4.58,33
birddo01,1977,reliever,1,KCA,AL,11,4,53,5,9.433962264,355,118.3333333,120,51,14,29,1.26,83,6.31,3.88,52
borbope01,1977,reliever,1,CIN,NL,10,5,73,0,0,381,127,131,45,7,24,1.22,48,3.40,3.19,48
brusswa01,1977,reliever,1,PHI,NL,7,2,46,0,0,214,71.33333333,64,21,7,24,1.23,46,5.80,2.65,26
burgmto01,1977,reliever,1,MIN,AL,6,4,61,0,0,292,97.33333333,113,55,15,33,1.5,35,3.24,5.09,56
campbbi02,1977,reliever,1,BOS,AL,13,9,69,0,0,420,140,112,46,13,60,1.23,114,7.33,2.96,48
campbda02,1977,reliever,1,ATL,NL,0,6,65,0,0,266,88.66666667,78,30,7,33,1.25,42,4.26,3.05,32
campri01,1977,reliever,1,ATL,NL,6,3,54,0,0,236,78.66666667,89,35,6,47,1.73,51,5.83,4,47
carrocl02,1977,reliever,1,SLN,NL,4,2,51,1,1.960784314,270,90,77,25,8,24,1.12,34,3.40,2.5,28
castrbi01,1977,reliever,1,ML4,AL,8,6,51,0,0,208,69.33333333,76,32,7,23,1.43,28,3.63,4.15,34
devinad01,1977,reliever,1,TEX,AL,11,6,56,2,3.571428571,317,105.6666667,102,42,8,31,1.26,67,5.71,3.58,43
eastwra01,1977,reliever,2,SLN,NL,3,7,41,1,2.43902439,161,53.66666667,74,28,6,21,1.77,30,5.03,4.7,34
fingero01,1977,reliever,1,SDN,NL,8,9,78,0,0,397,132.3333333,123,44,12,36,1.2,113,7.69,2.99,47
foucast01,1977,reliever,1,DET,AL,7,7,44,0,0,223,74.33333333,64,26,7,17,1.09,58,7.02,3.15,29
garbege01,1977,reliever,1,PHI,NL,8,6,64,0,0,310,103.3333333,82,27,6,23,1.02,78,6.79,2.35,30
garmami01,1977,reliever,1,LAN,NL,4,4,49,0,0,188,62.66666667,60,19,7,22,1.31,29,4.16,2.73,20
giustda01,1977,reliever,1,OAK,AL,3,3,40,0,0,181,60.33333333,54,20,4,20,1.23,28,4.18,2.98,22
gossari01,1977,reliever,1,PIT,NL,11,9,72,0,0,399,133,78,24,9,49,0.95,151,10.22,1.62,27
grillst01,1977,reliever,1,DET,AL,1,2,30,2,6.666666667,218,72.66666667,71,39,8,49,1.65,49,6.07,4.83,42
hamilda01,1977,reliever,1,CHA,AL,4,5,55,0,0,202,67.33333333,71,27,6,33,1.54,45,6.01,3.61,33
heaveda01,1977,reliever,1,SFN,NL,5,1,56,0,0,296,98.66666667,92,28,10,21,1.15,58,5.29,2.55,36
hernawi01,1977,reliever,1,CHN,NL,8,7,67,1,1.492537313,330,110,94,37,11,28,1.11,78,6.38,3.03,42
hindssa01,1977,reliever,1,ML4,AL,0,3,29,1,3.448275862,217,72.33333333,72,38,5,40,1.55,46,5.72,4.73,42
houghch01,1977,reliever,1,LAN,NL,6,12,70,1,1.428571429,382,127.3333333,98,47,10,70,1.32,105,7.42,3.32,53
hraboal01,1977,reliever,1,SLN,NL,6,5,65,0,0,259,86.33333333,82,42,12,41,1.42,68,7.09,4.38,44
jacksgr01,1977,reliever,1,PIT,NL,5,3,49,2,4.081632653,273,91,81,39,11,39,1.32,41,4.05,3.86,44
johnsje01,1977,reliever,1,TOR,AL,2,4,43,0,0,258,86,91,44,9,54,1.69,54,5.65,4.6,50
johnsto02,1977,reliever,1,MIN,AL,16,7,71,0,0,440,146.6666667,152,51,11,47,1.36,87,5.34,3.13,57
kekicmi01,1977,reliever,1,SEA,AL,5,4,41,2,4.87804878,270,90,90,56,11,51,1.57,55,5.50,5.6,58
kernji01,1977,reliever,1,CLE,AL,8,10,60,0,0,276,92,85,35,3,47,1.43,91,8.90,3.42,39
kerrijo01,1977,reliever,1,MON,NL,3,5,66,0,0,268,89.33333333,80,32,4,33,1.26,43,4.33,3.22,37
knowlda01,1977,reliever,1,TEX,AL,5,2,42,0,0,151,50.33333333,50,18,3,23,1.45,14,2.50,3.22,22
laceybo01,1977,reliever,1,OAK,AL,6,8,64,0,0,365,121.6666667,100,41,13,43,1.18,69,5.10,3.03,46
lagrole01,1977,reliever,1,CHA,AL,7,3,66,0,0,296,98.66666667,81,27,10,35,1.18,63,5.75,2.46,32
larocda01,1977,reliever,2,CAL,AL,6,5,46,0,0,244,81.33333333,64,28,8,37,1.24,61,6.75,3.1,31
lavelga01,1977,reliever,1,SFN,NL,7,7,73,0,0,355,118.3333333,106,27,4,37,1.21,93,7.07,2.05,35
laxtobi01,1977,reliever,1,SEA,AL,3,2,43,0,0,218,72.66666667,62,40,10,39,1.39,49,6.07,4.95,44
lindbpa01,1977,reliever,1,TEX,AL,4,5,42,1,2.380952381,296,98.66666667,103,46,16,29,1.34,46,4.20,4.2,50
lockwsk01,1977,reliever,1,NYN,NL,4,8,63,0,0,312,104,87,39,5,31,1.13,84,7.27,3.38,40
lylesp01,1977,reliever,1,NYA,AL,13,5,72,0,0,411,137,131,33,7,33,1.2,68,4.47,2.17,41
martiti01,1977,reliever,1,BAL,AL,5,1,41,0,0,150,50,47,15,2,27,1.48,29,5.22,2.7,17
mcclubo01,1977,reliever,1,ML4,AL,2,1,68,0,0,214,71.33333333,64,20,2,34,1.37,57,7.19,2.52,25
mcenawi01,1977,reliever,1,MON,NL,3,5,69,0,0,260,86.66666667,92,38,6,22,1.32,38,3.95,3.95,39
mcgratu01,1977,reliever,1,PHI,NL,7,3,45,0,0,237,79,62,23,6,24,1.09,58,6.61,2.62,25
metzgbu01,1977,reliever,2,SLN,NL,4,2,58,0,0,278,92.66666667,78,32,8,38,1.25,48,4.66,3.11,36
milledy01,1977,reliever,2,CAL,AL,4,4,41,0,0,277,92.33333333,81,31,10,30,1.2,49,4.78,3.02,35
mingost01,1977,reliever,1,KCA,AL,2,4,43,0,0,192,64,59,22,4,19,1.22,19,2.67,3.09,26
moffira01,1977,reliever,1,SFN,NL,4,9,64,0,0,263,87.66666667,91,35,4,39,1.48,68,6.98,3.59,41
murphto02,1977,reliever,2,TOR,AL,2,1,19,1,5.263157895,156,52,63,21,6,18,1.56,26,4.50,3.63,22
murrada01,1977,reliever,1,CIN,NL,7,2,61,1,1.639344262,306,102,125,56,13,46,1.68,42,3.71,4.94,60
myricbo01,1977,reliever,1,NYN,NL,2,2,44,4,9.090909091,262,87.33333333,86,35,5,33,1.36,49,5.05,3.61,39
pentzge01,1977,reliever,1,HOU,NL,5,2,41,4,9.756097561,261,87,76,37,8,44,1.38,51,5.28,3.83,41
reedro01,1977,reliever,1,PHI,NL,7,5,60,3,5,373,124.3333333,101,38,9,37,1.11,84,6.08,2.75,41
reuscpa01,1977,reliever,1,CHN,NL,5,6,69,0,0,321,107,105,52,9,40,1.36,62,5.21,4.37,58
romoen01,1977,reliever,1,SEA,AL,8,10,58,3,5.172413793,343,114.3333333,93,36,8,39,1.15,105,8.27,2.83,40
sambijo01,1977,reliever,1,HOU,NL,5,5,54,1,1.851851852,267,89,77,23,6,24,1.13,67,6.78,2.33,34
schulbu01,1977,reliever,1,SLN,NL,6,1,40,3,7.5,256,85.33333333,76,22,5,24,1.17,66,6.96,2.32,26
sosael01,1977,reliever,1,LAN,NL,2,2,44,0,0,191,63.66666667,42,14,7,12,0.85,47,6.64,1.98,15
spillda01,1977,reliever,1,SDN,NL,7,6,76,0,0,369,123,130,51,12,60,1.54,74,5.41,3.73,61
suttebr01,1977,reliever,1,CHN,NL,7,3,62,0,0,322,107.3333333,69,16,5,23,0.86,129,10.82,1.34,21
tekulke01,1977,reliever,1,PIT,NL,10,1,72,0,0,309,103,89,35,5,33,1.18,59,5.16,3.06,41
tomlida01,1977,reliever,1,SDN,NL,4,4,76,0,0,305,101.6666667,98,34,3,32,1.28,55,4.87,3.01,38
